state,action
[ 1  1 -1 -1 -1  0  0  1  1],6.561
[ 1  1  0 -1 -1  0  0  0  1],4.735139310000001
[ 0  1 -1 -1  0  0  0  0  1],0
[ 0  1  0 -1  0 -1  0  0  1],0
[ 0  1  0 -1  0  0 -1  0  1],0
[ 0  1  0 -1  0  0  0 -1  1],-6.4835802000000005
[-1  1  0 -1  1 -1  0  0  1],0
[-1  1  0 -1  1  0 -1  0  1],0
[-1  1  0 -1  1  0  0 -1  1],5.3144100000000005
[-1  1  0 -1  1  0  0  0  1],-0.4304672100000001
[ 0  1  0 -1  0  0  0  0  1],-0.2824295364810001
[ 0  0  1 -1  0 -1  0  0  1],0
[ 0  0  1 -1  0  0 -1  0  1],-6.908733000000001
[ 0  0  1 -1  0  0  0 -1  1],0
[ 0  1  1 -1 -1 -1  0  0  1],8.1
[ 0  1  1 -1 -1  0 -1  0  1],0
[ 0  1  1 -1 -1  0  0 -1  1],-8.1
[ 0  1  1 -1 -1  0  0  0  1],6.561
[ 0  0  1 -1  0  0  0  0  1],4.735139310000001
[ 1 -1  0  1 -1 -1  0  0  1],0
[ 1 -1  0  1 -1  0 -1  0  1],5.8989951000000005
[ 1 -1  0  1 -1  0  0 -1  1],8.1
[ 1 -1  0  1 -1  0  0  0  1],-6.130532790000001
[ 1  0 -1  1 -1 -1  0  0  1],-7.5685590000000005
[ 1  0 -1  1 -1  0 -1  0  1],8.1
[ 1  0 -1  1 -1  0  0 -1  1],0
[ 1  1 -1  1 -1 -1 -1  0  1],8.1
[ 1  1 -1  1 -1 -1  0 -1  1],-8.1
[ 1  1 -1  1 -1 -1  0  0  1],6.561
[ 1  0 -1  1 -1  0  0  0  1],4.3046721
[ 0  1 -1  1 -1 -1  0  0  1],-5.3144100000000005
[ 0  1 -1  1 -1  0 -1  0  1],0
[ 0  1 -1  1 -1  0  0 -1  1],5.3144100000000005
[-1  1 -1  1 -1 -1  0  1  1],-8.1
[-1  1 -1  1 -1  0 -1  1  1],8.1
[-1  1 -1  1 -1  0  0  1  1],-6.561
[ 0  1 -1  1 -1  0  0  0  1],-4.73513931
[ 1  0  0  1 -1 -1 -1  0  1],0
[ 1  0  0  1 -1 -1  0 -1  1],0
[ 1  0  0  1 -1 -1  0  0  1],-6.130532790000001
[ 1  0 -1  1 -1  0 -1  1  0],8.91
[ 1  0 -1  1  0 -1 -1  1  0],0
[ 1  0 -1  1  0  0 -1  1 -1],0
[ 1  0 -1  1  0  0 -1  1  0],6.561
[ 1  0  0  1  0 -1 -1  0  0],0
[ 1 -1  0  1 -1  1 -1  1 -1],0
[ 1 -1  0  1 -1  1 -1  1  0],7.2171
[ 1  0  0  1  0  0 -1  0  0],2.82429536481
[ 0  1  0  1  0 -1 -1  0  0],0
[ 0  1  0  1  0  0 -1  0 -1],0
[-1  1  1  1 -1  0 -1  1 -1],8.1
[-1  1  1  1 -1  0 -1  1  0],6.561
[ 0  1  0  1  0  0 -1  0  0],4.266413035309621
[ 0  0  1  1  0 -1 -1  0  0],0
[ 0  0  1  1  0  0 -1  0 -1],0
[ 1 -1  1  1  0  0 -1  0 -1],0
[ 1 -1  1  1 -1  1 -1 -1  0],8.91
[ 1 -1  1  1 -1  1 -1  0  0],7.873200000000001
[ 1 -1  1  1  0  0 -1  0  0],4.3046721
[ 0  0  1  1  0  0 -1  0  0],2.82429536481
[-1  0  0  1  1  0 -1  0  0],3.1650186114369
[ 0 -1  0  1  1  0 -1  0  0],-3.835462841100001
[ 0  0 -1  1  1  0 -1  0  0],-5.000599403910001
[ 0  0  0  1  1 -1 -1  0  0],0
[ 0  0  0  1  1  0 -1 -1  0],0
[ 0  0  0  1  1  0 -1  0 -1],0
[ 0  0  0  1  1  0 -1  0  0],2.220957645833799
[ 1 -1  0  1  1 -1 -1  0  0],-0.6908733
[ 1 -1  0  1  1  0 -1  0 -1],0
[ 1 -1  0  1  1  0 -1  0  0],-1.0331213040000002
[ 1  0 -1  1  1 -1 -1  0  0],4.782969
[ 1  0 -1  1  1  0 -1 -1  0],-8.1
[ 1  0 -1  1  1  0 -1  0 -1],0
[ 1  0 -1  1  1  0 -1  0  0],3.8742048899999997
[ 0 -1  0  1  0  1 -1  0  0],0
[-1  1  0  1  0  1 -1 -1  0],-8.1
[-1  1  0  1 -1  1 -1 -1  1],-8.1
[-1  1  0  1 -1  1 -1  0  1],7.2171
[-1  1  0  1  0  1 -1  0  0],5.208653241
[ 0  0  0  1  0  1 -1  0  0],3.4173973914201006
[ 0  0 -1  1  0  0 -1  0  1],5.3144100000000005
[ 0  0  0  1  0 -1 -1  0  1],0
[ 0  0  0  1  0  0 -1 -1  1],0
[-1  1  0  1  0 -1 -1  0  1],-0.5314410000000002
[-1  1  0  1  0  0 -1 -1  1],-5.904309510000001
[-1  1 -1  1  1 -1 -1  0  1],-8.1
[-1  1 -1  1  1  0 -1 -1  1],-8.1
[-1  1 -1  1  1  0 -1  0  1],-6.561
[-1  1  0  1  0  0 -1  0  1],-0.86093442
[ 0  0  0  1  0  0 -1  0  1],3.8459619363519
[ 1 -1  0  1  0 -1 -1  0  1],0
[ 1 -1  0  1  0  0 -1 -1  1],0
[ 1 -1  0  1  0  0 -1  0  1],4.122086031000002
[ 1  0 -1  1  1 -1  0 -1  0],-8.1
[ 1  0 -1  1  1  0  0 -1 -1],0
[ 1  0 -1  1  1  0  0 -1  0],-7.2171
[ 1  0  0  1 -1  0 -1 -1  1],0
[ 1 -1  0  1 -1  1 -1 -1  1],0
[ 1 -1  0  1 -1  1 -1  0  1],7.2171
[ 1  0  0  1 -1  0 -1  0  1],4.735139310000001
[ 0  1  0  1 -1 -1 -1  0  1],0
[ 0  1  0  1 -1  0 -1 -1  1],5.8989951000000005
[ 0  1  0  1 -1  0 -1  0  1],-0.9039811409999998
[ 1  0  0  1 -1  0  0 -1  1],6.561
[-1 -1  0  1 -1  1  0  0  1],-8.1
[-1  0 -1  1 -1  1  0  0  1],5.3144100000000005
[-1  0  0  1 -1  1 -1  0  1],0
[-1  0  0  1 -1  1  0 -1  1],0
[-1  0  0  1 -1  1  0  0  1],-6.561
[ 1 -1  0  1 -1  1 -1  0  0],6.377292000000001
[ 1 -1  0  1 -1  1  0 -1  0],8.1
[ 1 -1  0  1 -1  1  0  0  0],5.165606520000001
[-1 -1  0  1 -1  0  1  1  0],4.782969
[-1  0 -1  1 -1  0  1  1  0],0
[-1  0  0  1 -1 -1  1  1  0],0
[-1  0  0  1 -1  0  1  1 -1],0
[-1  0  0  1 -1  0  1  1  0],3.8742048899999997
[ 0 -1  1  1 -1  1 -1  0  0],0
[ 0 -1  1  1 -1  1  0 -1  0],0
[ 0 -1  1  1 -1  1  0  0  0],-6.130532790000001
[ 0 -1 -1  1 -1  1  1  0  0],0
[ 0  0 -1  1 -1  1  1 -1  0],0
[ 0  0 -1  1 -1  1  1  0 -1],0
[-1  0 -1  1 -1  1  1  1 -1],0
[-1  0 -1  1 -1  1  1  1  0],7.2171
[ 0  0 -1  1 -1  1  1  0  0],4.735139310000001
[ 0 -1 -1  1 -1  1  0  1  0],0
[ 0  0 -1  1 -1  1 -1  1  0],0
[ 0  0 -1  1 -1  1  0  1 -1],0
[-1 -1 -1  1 -1  1  0  1  1],8.1
[-1  0 -1  1 -1  1 -1  1  1],0
[-1  0 -1  1 -1  1  0  1  1],6.561
[ 0  0 -1  1 -1  1  0  1  0],4.3046721
[-1 -1  0  1 -1  0  0  1  1],-5.3144100000000005
[-1  0 -1  1 -1  0  0  1  1],0
[-1  0  0  1 -1 -1  0  1  1],-0.5314410000000002
[-1  0  0  1 -1  0 -1  1  1],5.3144100000000005
[-1 -1  1  1 -1  0 -1  1  1],-8.1
[-1 -1  1  1 -1  0  0  1  1],-7.873200000000001
[-1  0  0  1 -1  0  0  1  1],-4.3046721
[ 1 -1  1  1 -1  0  0  1 -1],-6.561
[ 1  0 -1  1 -1 -1  0  1  0],0
[ 1  0 -1  1 -1  0  0  1 -1],0
[ 1  0 -1  1 -1  0  0  1  0],7.2171
[-1 -1  0  1 -1  0  1  0  1],5.3144100000000005
[-1  0 -1  1 -1  0  1  0  1],0
[-1  0  0  1 -1 -1  1  0  1],0
[-1  0  0  1 -1  0  1 -1  1],0
[-1 -1  1  1 -1  0  1 -1  1],8.1
[-1 -1  1  1 -1  0  1  0  1],6.561
[-1  0  0  1 -1  0  1  0  1],4.3046721
[ 0 -1 -1  1 -1  1  0  0  1],0
[ 0  0 -1  1 -1  1 -1  0  1],0
[ 0  0 -1  1 -1  1  0 -1  1],0
[-1 -1 -1  1 -1  1  1  0  1],8.1
[-1  0 -1  1 -1  1  1 -1  1],0
[-1  0 -1  1 -1  1  1  0  1],6.561
[ 0  0 -1  1 -1  1  0  0  1],4.3046721
[ 1  1  0 -1  0 -1 -1  0  1],0
[ 1  1  0 -1  0  0 -1 -1  1],-8.1
[ 1  1  0 -1  0  0 -1  0  1],-6.561
[ 1  1 -1  0  1  0  1 -1 -1],7.2171
[ 1  1  0  1 -1 -1  0 -1  0],-8.1
[ 1  1  0  1 -1  0 -1 -1  0],-8.1
[ 1  1  0  1 -1  0  0 -1 -1],-8.1
[ 1  1  0  1 -1  0  0 -1  0],-7.2784053279
[ 1  1 -1  0 -1 -1 -1  1  1],0
[ 1  1 -1  0 -1 -1  0  1  1],7.2171
[ 1  1 -1  1 -1  0 -1 -1  1],8.991
[ 1  1 -1  1 -1  0  0 -1  1],6.561
[ 1  1 -1  1 -1 -1  0  1 -1],8.1
[ 1  1 -1  1 -1  0 -1  1 -1],0
[ 1  1 -1  1 -1  0  0  1 -1],6.561
[ 1  1 -1  0  1 -1  0 -1  0],-8.1
[ 1  1 -1  0  1 -1  0  0 -1],8.91
[ 1  1 -1  0  1 -1  0  0  0],5.9049
[ 1  1 -1  1  1  0 -1 -1 -1],8.1
[ 1  1 -1  1  1  0 -1 -1  0],6.561
[ 1  1  0  1  0 -1 -1 -1  0],-8.1
[ 1  1  0  1  0 -1  0 -1 -1],-8.1
[ 1  1  0  1  0 -1  0 -1  0],-7.28271
[ 1 -1  0  1 -1 -1 -1  1  1],0
[ 1 -1  0  1 -1  0 -1  1  1],6.561
[ 1 -1  0 -1  1  1 -1  0  0],-0.5314410000000002
[ 1 -1  0 -1  1  1 -1  1 -1],-0.81
[ 1 -1  0 -1  1  1 -1  1  0],-0.6561000000000001
[ 1 -1  0 -1  1  1  0  0  0],-0.43046721000000016
[ 1 -1  0 -1  0  1  1 -1  0],5.845851000000001
[ 1 -1  0 -1  0  1  1  0 -1],0
[ 1 -1  1 -1  0  1  1 -1  0],7.2171
[ 1 -1  0 -1  0  1  1  0  0],4.735139310000001
[ 1 -1  0 -1  1  1  1 -1 -1],-8.1
[ 1 -1  0 -1  1  1  1  0 -1],-6.561
[ 1 -1 -1  0  1  1 -1  0  0],-8.1
[ 1 -1  0  0  1  1 -1  0  0],-6.7866327900000005
[ 1  1  0  0 -1 -1 -1  0  1],0
[ 1  1  0  0 -1  0 -1 -1  1],-8.1
[ 1  1  0  0 -1  0 -1  0  1],6.561
[ 1  0  1  0  0  0 -1  0  0],-7.034513931
[ 1  1  0  1  0  0 -1 -1 -1],0
[ 1  1 -1  1  0  1 -1 -1 -1],0
[ 1  1 -1  1  0  1 -1 -1  0],7.2171
[ 1  1  0  1  0  0 -1 -1  0],4.735139310000001
[ 1  1  0 -1  0 -1  0 -1  1],-8.1
[ 1  1  0 -1  0  0  0 -1  1],-7.28271
[ 1  1  0  0 -1 -1  0 -1  1],-8.1
[ 1  1  0  0 -1  0  0 -1  1],3.15249489
[ 1  1  0  0  0 -1 -1 -1  1],-8.1
[ 1  1 -1  1  0 -1 -1 -1  1],-8.1
[ 1  1 -1  1  0 -1  0 -1  1],-6.561
[ 1  1  0  0  0 -1  0 -1  1],-7.690613931000001
[ 1  1 -1  1  0  0 -1 -1  1],6.561
[ 1  1  0  0  0  0 -1 -1  1],4.3046721
[ 1  0  0  0  1  0  0 -1 -1],0
[ 1  0  0  0  1  0  0 -1  0],2.6241711588810013
[ 1  1  0 -1  1 -1  0 -1  0],-8.1
[ 1  1  0  0  1 -1 -1 -1  0],-8.1
[ 1  1  0  0  1 -1  0 -1 -1],-8.1
[ 1  1  0  0  1 -1  0 -1  0],-7.2171
[ 1  1  0 -1  1  0 -1 -1  0],-8.1
[ 1  1  0  0  1  0 -1 -1 -1],0
[ 1  1 -1  0  1  1 -1 -1 -1],8.1
[ 1  1 -1  0  1  1 -1 -1  0],6.561
[ 1  1  0  0  1  0 -1 -1  0],4.735139310000001
[ 1  1  0 -1 -1  1  0 -1  0],-8.1
[ 1  1  0 -1  0  1  0 -1 -1],-8.1
[ 1  1  0 -1  0  1  0 -1  0],-6.561
[ 1  1  0  0 -1  1  0 -1 -1],0
[ 1  1 -1  0 -1  1  1 -1 -1],-8.1
[ 1  1 -1  0 -1  1  1 -1  0],-6.561
[ 1  1  0  0 -1  1  0 -1  0],-6.99146721
[ 1  1  0  0  0  1 -1 -1 -1],0
[ 1  1 -1 -1  0  1 -1 -1  1],-8.1
[ 1  1 -1  0 -1  1 -1 -1  1],8.1
[ 1  1 -1  0  0  1 -1 -1  1],5.9049
[ 1  1  0  0  0  1 -1 -1  0],-6.99146721
[ 1  1 -1  1  0  1  0 -1 -1],-6.561
[ 1  1  0  0  0  1  0 -1 -1],-6.99146721
[ 1  0 -1  1  0  1 -1 -1  0],0
[ 1  0 -1  1  0  1  0 -1 -1],0
[ 1  0 -1  1  0  1  0 -1  0],-6.561
[ 1 -1  1  0  1  1 -1 -1 -1],8.1
[ 1 -1  1  0  1  1 -1 -1  0],6.561
[ 1 -1  0  1  0  1 -1 -1  0],0
[ 1 -1  0  1  0  1  0 -1  0],6.561
[ 0  1  0  1  0 -1  0  0 -1],0
[ 0  1  0  1  0  0  0  0 -1],3.8742048899999997
[ 0  0  1 -1  1  0 -1  0  0],-5.3144100000000005
[ 0  0  1  0  1 -1 -1  0  0],-5.3144100000000005
[ 0  0  1  0  1  0 -1  0 -1],3.835462841100001
[ 0  0  1  0  1  0 -1  0  0],2.632487837852154
[ 1  0  1  0  1 -1 -1 -1  0],-8.1
[ 1  0  1  0  1 -1  0 -1 -1],-8.1
[ 1  0  1  0  1 -1  0 -1  0],-7.086169996200001
[ 1  0 -1  0  1  1 -1  0 -1],0
[ 1  0 -1  0  1  1  0 -1 -1],0
[ 1  1 -1 -1  1  1  0  0 -1],-0.7217100000000001
[ 1  0 -1  0  1  1  0  0 -1],-0.47351393100000005
[-1  1  0 -1  1  0  1 -1  0],-8.1
[-1  1  0 -1  1  0  1  0  0],-7.2171
[ 0  1 -1 -1  1  0  0  0  0],-0.9150110209222648
[ 0  1 -1  0  1 -1  0  0  0],3.835462841100001
[ 0  1 -1  0  1  0  0 -1  0],-4.930863715889999
[ 0  1 -1  0  1  0  0  0 -1],5.845851000000001
[ 0  1 -1 -1  1  1 -1 -1  1],0
[ 0  1 -1 -1  1  1  0 -1  1],-0.6561000000000001
[ 0  1 -1  0  1  0  0  0  0],-0.5931020266101
[ 1  1  0 -1  1 -1 -1  0  0],-8.1
[ 1  1  0 -1  1 -1  0  0 -1],-8.1
[ 1  1  0 -1  1 -1  0  0  0],-7.2171
[-1  0 -1  1  1  0  0  0  0],-8.1
[ 0 -1 -1  1  1  0  0  0  0],0
[ 0  0 -1  1  1 -1  0  0  0],0
[ 0  0 -1  1  1  0  0 -1  0],0
[ 0  0 -1  1  1  0  0  0 -1],0
[ 0  1 -1  1  1 -1 -1  0  0],-8.1
[ 0  1 -1  1  1  0 -1  0 -1],0
[ 0  1 -1  1  1  0 -1  0  0],-7.2171
[ 0  0 -1  1  1  0  0  0  0],-6.96604855171671
[-1  0 -1  1  1  0  1  0 -1],-8.1
[ 0 -1 -1  1  1  0  1  0 -1],0
[ 0  0 -1  1  1 -1  1  0 -1],0
[ 0  0 -1  1  1  0  1 -1 -1],0
[ 0  0 -1  1  1  0  1  0 -1],-6.561
[ 1  1  0 -1  1  0 -1  0 -1],-8.1
[ 1  1  0 -1  1  0 -1  0  0],-7.2171
[ 1  0 -1  0  1  1 -1 -1  0],0
[ 1  0 -1 -1  1  1  1 -1  0],-0.6561000000000001
[ 1  0 -1  0  1  1  0 -1  0],-0.43046721000000016
[ 1  0  1  0  1  0 -1 -1 -1],0
[ 1  0  1  0  1  0 -1 -1  0],-7.174053279000001
[ 0 -1  1  1  1 -1 -1  0  0],-0.5314410000000002
[ 0 -1  1  1  1  0 -1  0 -1],0
[ 0 -1  1  1  1 -1 -1  1 -1],-0.81
[ 0 -1  1  1  1 -1 -1  1  0],-0.6561000000000001
[ 0 -1  1  1  1  0 -1  0  0],-0.43046721000000016
[ 1  0  1 -1  1 -1 -1  0  0],-8.1
[ 1  0  1 -1  1  0 -1  0 -1],0
[ 1  0  1 -1  1  0 -1  0  0],-6.561
[ 1  1  0  0  1 -1 -1  0 -1],0
[ 1  1  0  0  1 -1 -1  0  0],-6.561
[ 1  0  1  0  1 -1 -1  0 -1],-8.1
[ 1  0  1  0  1 -1 -1  0  0],-6.561
[ 1 -1  1  0  1  0  0 -1 -1],-8.1
[ 1  0  1  0  1  0  0 -1 -1],-6.561
[ 1  1  0 -1  1 -1  1 -1 -1],0
[ 1  1  0 -1  1 -1  1  0 -1],7.282710000000001
[ 0  1  0 -1  1 -1  0  0  0],-5.845851000000001
[ 0  1  0 -1  1  0  0 -1  0],-6.4121598440100005
[ 0  1  0 -1  1  0  0  0 -1],-6.377292000000001
[ 0  1  0 -1  1  0  0  0  0],-0.9428542717800532
[-1  1  0  0  1  0  1 -1  0],-0.7598167211572199
[ 1 -1  1  1  1  0 -1  0 -1],7.2171
[ 1  0  1  0  1  0 -1  0 -1],4.735139310000001
[-1  0  0  0  1  1 -1  0  0],-5.3144100000000005
[ 0 -1  0  0  1  1 -1  0  0],-5.4971725599
[ 0  0 -1  0  1  1 -1  0  0],-4.257363753621002
[ 0  0  0 -1  1  1 -1  0  0],5.663088440100001
[-1  1  0 -1  1  1 -1  0  0],8.91
[-1  1  0  0  1  1 -1  0  0],6.561
[ 0  0  0  0  1  1 -1  0  0],2.430617130931509
[ 1  0 -1  0  1  1 -1  0  0],-5.256004634100002
[ 1  0  0 -1  1  1 -1 -1  0],5.3144100000000005
[ 1  0  0 -1  1  1 -1  0 -1],0
[ 1  1  0 -1  1  1 -1 -1 -1],8.1
[ 1  1  0 -1  1  1 -1 -1  0],6.561
[ 1  0  0 -1  1  1 -1  0  0],4.3046721
[ 0  0 -1  0  1  0 -1  1  0],0
[ 0  0  0 -1  1  0 -1  1  0],0
[ 0  0  0  0  1 -1 -1  1  0],0
[ 0  0  0  0  1  0 -1  1 -1],0
[ 0  0  0  0  1  0 -1  1  0],-6.561
[-1  1 -1  0  1  1  1 -1  0],-0.8673642
[-1  1 -1  0  1  0  1 -1  1],-0.7217100000000001
[-1 -1 -1  1  1  0  1  0  0],8.1
[-1  0 -1  1  1 -1  1  0  0],0
[-1  0 -1  1  1  0  1 -1  0],0
[-1  0 -1  1  1  0  1  0  0],6.561
[-1 -1  0  1  1  0  0  0  0],-8.1
[-1  0  0  1  1 -1  0  0  0],-5.3144100000000005
[-1  0  0  1  1  0  0 -1  0],-4.0182254010000005
[-1  0  0  1  1  0  0  0 -1],-4.0182254010000005
[-1  0  0  1  1  0  0  0  0],2.200680419934789
[ 0  1  0  0  1 -1  0 -1  0],-5.845851000000001
[ 0  1  0  0  1 -1  0  0 -1],0
[ 0  1  0  0  1 -1  0  0  0],2.6332109702910014
[ 0  1 -1  1  1 -1  0  0 -1],0
[ 0  1 -1  1  1 -1  1 -1 -1],8.1
[ 0  1 -1  1  1 -1  1 -1  0],6.561
[ 0  1 -1  1  1 -1  0  0  0],4.735139310000001
[ 0  0  1 -1  1 -1  0  0  0],-6.908733000000001
[ 0  0  1  0  1 -1  0  0 -1],-5.3144100000000005
[-1  1  1  0  1 -1  0  0  0],-7.2171
[ 0  0  1  0  1 -1  0  0  0],-6.167350569721137
[ 1  0  1 -1  1 -1  0  0 -1],-8.1
[ 1  0  1 -1  1 -1  0  0  0],-7.873200000000001
[ 1  0  1  0  1 -1  0  0 -1],-6.561
[ 1  1  0 -1  1  0  0 -1 -1],-8.1
[ 1  1  0 -1  1  0  0 -1  0],-7.260146721
[ 1  1  0 -1  1  0  0  0 -1],-7.93881
[-1  1  0  1  1 -1 -1  0  0],-8.1
[-1  1  0  1  1 -1  0  0 -1],0
[-1  1  0  1  1 -1  0  0  0],-6.561
[-1  1  0  1  1 -1  1 -1 -1],-8.1
[-1  1  0  1  1 -1  1 -1  0],-6.561
[-1  1  1  1  1 -1  0  0 -1],-6.561
[-1  1  1  1  1  0 -1  0 -1],7.2171
[-1 -1  0  0  1  1  0  0  0],-8.1
[-1  0 -1  0  1  1  0  0  0],0
[-1  0  0 -1  1  1  0  0  0],0
[-1  0  0  0  1  1  0  0  0],-6.561
[ 0  1 -1 -1  1 -1  1 -1  1],-8.1
[ 0  1 -1 -1  1  0  1 -1  1],-0.8673642
[ 0  0  1 -1  1  0  0  0 -1],0
[ 0  0  1 -1  1  0  0  0  0],4.3046720999999994
[ 0 -1  0 -1  1  1  0  0  0],0
[ 0  0 -1 -1  1  1  0  0  0],0
[ 0  1  0 -1  1  1 -1 -1  0],0
[ 0  1  0 -1  1  1 -1  0 -1],0
[ 0  1  0 -1  1  1 -1  0  0],6.561
[ 0  0  0 -1  1  1  0  0  0],4.587101636481001
[ 0  0 -1 -1  1  0  0  0  1],-8.1
[ 0  0  0 -1  1 -1  0  0  1],0
[ 0  0  0 -1  1  0 -1  0  1],0
[ 0  0  0 -1  1  0  0 -1  1],0
[ 0  0  0 -1  1  0  0  0  1],-7.034513931
[ 1  1  0 -1  0 -1  0  0  1],6.561
[ 0  1 -1  0  0 -1  0  0  1],0
[ 0  1  0  0  0 -1 -1  0  1],0
[ 0  1  0  0  0 -1  0 -1  1],-6.79570612812
[-1  1  0  1  0 -1  0 -1  1],-0.7290000000000001
[-1  1 -1  1  1 -1  0 -1  1],-0.9
[-1  1 -1  1  1 -1  0  0  1],-0.6561000000000001
[-1  1  0  1  0 -1  0  0  1],-0.43046721000000016
[ 0  1  0  0  0 -1  0  0  1],-0.28242953648100017
[ 0  0  1  0  0 -1 -1  0  1],-5.3144100000000005
[ 0  0  1  0  0 -1  0 -1  1],0
[-1  0  1  1  0 -1 -1  0  1],-0.5314410000000002
[-1  0  1  1  0 -1  0 -1  1],0
[-1  1  1  1  0 -1 -1 -1  1],-0.9
[-1  1  1  1  0 -1 -1  0  1],-0.6561000000000001
[-1  0  1  1  0 -1  0  0  1],-0.43046721000000016
[ 0  0  1  0  0 -1  0  0  1],0.0564859072961998
[ 0  0 -1  1  0 -1  0  0  1],0
[ 0  0  0  1  0 -1  0 -1  1],0
[-1 -1  0  1  1 -1  0  0  1],5.3144100000000005
[-1  0  0  1  1 -1 -1  0  1],0
[-1  0  0  1  1 -1  0 -1  1],0
[-1 -1 -1  1  1 -1  1  0  1],8.1
[-1 -1  0  1  1 -1  1 -1  1],0
[-1 -1  0  1  1 -1  1  0  1],6.561
[-1  0  0  1  1 -1  0  0  1],4.3046721
[ 0  0  0  1  0 -1  0  0  1],2.82429536481
[ 0  0 -1  0  1 -1  0  0  1],0
[ 0  0  0  0  1 -1 -1  0  1],0
[ 0  0  0  0  1 -1  0 -1  1],0
[-1  1  0  0  1 -1 -1  0  1],0
[-1  1  0  0  1 -1  0 -1  1],0
[-1  1  0  0  1 -1  0  0  1],-6.561
[ 0  0  0  0  1 -1  0  0  1],-6.99146721
[ 1  0  0 -1 -1 -1  0  1  1],8.1
[ 1  0  0 -1 -1  0 -1  1  1],0
[ 1  0  0 -1 -1  0  0  1  1],5.9049
[ 1  0 -1  1  0 -1 -1  0  1],0
[ 1  0 -1  1  0  0 -1 -1  1],0
[ 1  0 -1  1  0  0 -1  0  1],6.561
[ 0  1 -1  0  0  0 -1  0  1],5.3144100000000005
[ 0  1  0  0  0  0 -1 -1  1],-6.482317432942521
[-1  1  0  1  1 -1 -1 -1  1],-0.8999999999999999
[-1  1  0  1  1 -1 -1  0  1],-0.6561000000000001
[ 0  1  0  0  0  0 -1  0  1],4.248186192703801
[ 0  0  1  0  0  0 -1 -1  1],-5.3144100000000005
[-1  0  1  1  0  0 -1 -1  1],0
[-1 -1  1  1  1  0 -1 -1  1],-8.1
[-1 -1  1  1  1  0 -1  0  1],-6.561
[-1  0  1  1  0  0 -1  0  1],-6.99146721
[ 0  0  1  0  0  0 -1  0  1],-6.130899861663768
[ 0  1 -1  0  0  0  0 -1  1],3.370859511817511
[-1  1  1 -1  1  0 -1 -1  1],8.91
[-1  1  1 -1  1  0  0 -1  1],6.561
[-1  1  1  0  0  0  0 -1  1],-0.903981141
[ 0  1  0  0  0  0  0 -1  1],2.6913710104706805
[-1  1  1  1  0 -1  0 -1  1],-0.81
[ 0  0  1  0  0  0  0 -1  1],-0.5931020266101
[ 0  0 -1  1  0  0  0 -1  1],0
[ 0  1  0  1 -1 -1  0 -1  1],0
[-1  1  0  1 -1  1  0 -1  1],-1.3843709999999998
[ 0  1  0  1 -1  0  0 -1  1],-0.43046721000000016
[ 0  0  0  1  0  0  0 -1  1],0.14803767351899966
[ 0  0 -1  0  1  0  0 -1  1],0
[ 0  0  0  0  1  0 -1 -1  1],0
[-1  1  0  0  1  0 -1 -1  1],-5.3144100000000005
[-1  1 -1  1  1  0  0 -1  1],-0.8667081
[-1  1  0  0  1  0  0 -1  1],3.8742048900000006
[ 0  0  0  0  1  0  0 -1  1],-6.8434295364810005
[ 1  0  0  0 -1 -1 -1  1  1],0
[ 1  0 -1  1 -1 -1 -1  1  1],8.1
[ 1  0 -1  1 -1 -1  0  1  1],6.561
[ 1  0  0  0 -1 -1  0  1  1],4.778186031000001
[ 1  0  1  0 -1 -1 -1  0  1],-8.1
[ 1  0  1  0 -1  0 -1 -1  1],0
[ 1  0  1  0 -1  0 -1  0  1],-7.2171
[ 0  1 -1  1 -1 -1  1 -1  1],-8.1
[ 0  1 -1  1 -1 -1  1  0  1],-6.561
[ 0  1 -1 -1 -1  1  0  0  1],-0.5314410000000002
[ 0  1  0 -1 -1  1 -1  0  1],0
[ 0  1  0 -1 -1  1  0 -1  1],0
[ 0  1  0 -1 -1  1  0  0  1],-1.0865672100000001
[ 1  1  0  0 -1 -1  0  0  1],7.2171
[ 0  1 -1  0 -1 -1  0  1  1],5.3144100000000005
[ 0  1  0 -1 -1 -1  0  1  1],0
[ 0  1  0  0 -1 -1 -1  1  1],0
[ 0  1  0  0 -1 -1  0  1  1],3.648572100000001
[ 1 -1  1 -1 -1  0 -1  1  1],-8.1
[ 1 -1  1  0 -1 -1 -1  1  1],0
[ 1 -1  1  0 -1  0 -1  1  1],-6.561
[ 1  0  0  0 -1  0 -1  1  1],6.130532790000001
[ 1 -1  1 -1 -1 -1  0  1  1],8.91
[ 1 -1  1  0 -1 -1  0  1  1],6.561
[-1 -1  1  0 -1  0  0  1  1],-6.377292000000001
[ 0 -1  1 -1 -1  0  0  1  1],5.845851000000001
[ 0 -1  1  0 -1 -1  0  1  1],0
[ 0 -1  1  0 -1  0 -1  1  1],0
[ 0 -1  1  0 -1  0  0  1  1],4.218578658000002
[ 1  0  1 -1  0 -1 -1  0  1],-8.1
[ 1  0  1 -1  0  0 -1 -1  1],-8.1
[ 1  0  1 -1  0  0 -1  0  1],-7.873200000000001
[ 1  0 -1 -1 -1  1  0  0  1],0
[ 1  0 -1  0 -1  1 -1  0  1],0
[ 1  0 -1  0 -1  1  0 -1  1],0
[ 1 -1 -1 -1 -1  1  0  1  1],-8.1
[ 1 -1 -1  0 -1  1 -1  1  1],0
[ 1 -1 -1  0 -1  1  0  1  1],-6.561
